13	30728203	30728723
13	103472343	103472419
13	30780753	30780836
13	30855902	30856006
13	103532449	103548383
13	30870284	30870872
13	103541208	103542184
13	30890497	30894040
13	104077550	104080035
13	104096970	104097318
13	105466678	105467420
13	106111404	106158030
13	30914407	30951282
13	106356629	106416789
13	30993656	30996374
13	106549872	106549992
13	31002084	31002656
13	106780720	106780837
13	106807721	106807839
13	31113734	31117598
13	107028911	107030565
13	31115780	31117034
13	107078121	107078470
13	31127807	31128830
13	107270158	107283707
13	107306264	107324511
13	31377343	31384782
13	107315785	107316195
13	107516164	107516634
13	31456070	31507983
13	107594562	107594907
13	107627286	107627374
13	107773381	107773471
13	107973243	107973311
13	108183519	108183596
13	108288379	108288464
13	108440690	108487799
13	108953560	108953679
13	109132574	109134165
13	109753609	109754267
13	31456688	31457532
13	109816250	109853831
13	31547426	31551760
13	109934321	109940081
21	19986749	20022678
13	31569299	31570275
13	109962483	109964121
21	20058408	20058482
13	31651391	31689836
13	110053043	110053988
21	20076689	20076772
13	110380629	110382354
21	20230097	20230594
13	31885426	31887058
13	110407168	110407615
13	110567443	110567767
13	110705632	110707299
21	20290252	20308177
13	32420978	32527609
21	20325582	20339376
13	110750200	110750498
13	111066552	111066653
21	20418629	20420003
13	111108743	111115634
13	32559822	32565134
21	20502841	20506741
13	32599451	32605776
13	111154922	111160526
21	20616860	20618709
13	32872291	32872849
13	111291555	111292340
21	20673930	20676056
13	32958797	32960245
13	111415021	111415480
21	20717465	20717629
13	111462023	111465431
13	32994527	32994653
21	20966155	20966422
13	32999495	33007091
13	111547406	111551519
21	20993009	20993859
21	21112023	21112464
13	33051411	33052978
13	111589106	111592131
21	21131673	21132442
21	21265593	21272069
13	111635654	111642911
21	21629065	21631133
13	111748185	111755444
21	21728060	21728164
21	21728965	21729208
13	111766159	111768025
13	33337576	33337690
21	21760646	21761157
13	33451569	33485788
13	111774999	111796611
21	21797261	21798518
13	111796652	111797080
13	33528195	33528539
21	21802755	21803074
13	33615489	33615580
13	112248356	112294426
13	33732724	33738546
13	112554299	112555490
21	22114908	22175534
13	112563079	112563148
13	112706392	112706452
13	112737863	112739785
13	112760409	112761196
21	22200445	22200940
13	112761433	112762329
21	22595616	22599150
13	112851664	112855314
21	22770068	22770146
21	22939084	22987758
13	112967781	112976072
21	23006773	23007049
13	112976881	112985539
21	23027359	23058649
13	113372159	113372228
13	113399763	113409007
21	23095613	23109639
13	113539551	113539994
13	33845516	33855471
13	113619149	113620445
15	20169919	20170354
13	113621798	113623138
13	113663092	113663738
21	23119293	23169735
13	113663985	113664633
13	113782469	113783194
13	113784730	113786368
15	20192909	20193370
13	113819316	113819497
21	23305635	23348000
13	113930931	113932049
15	20209093	20209115
13	114005988	114016183
21	23381263	23470778
13	114123216	114130450
15	20210050	20210068
13	114133230	114133393
13	114451484	114454062
15	20211158	20211188
13	114518603	114542321
15	20213655	20213685
13	114567141	114569806
21	23470936	23488847
13	33907816	33909414
13	114580581	114582349
15	20216406	20216422
13	33911020	33911109
18	21852889	21853170
21	23507018	23508403
13	33929343	34250905
18	21901650	21901699
13	114581673	114586624
18	21944751	21947948
18	21982117	21982678
13	34185104	34185659
13	34231573	34234065
18	22009469	22009573
18	22015328	22019602
13	34403676	34403786
13	34486129	34486218
13	34656566	34657447
13	114586640	114626485
13	34674848	34674975
15	20737094	20747114
13	34922180	35188307
13	35009587	35214822
21	23526270	23526619
13	114629487	114631817
13	35120066	35245319
21	23577511	23577651
13	114873044	114874295
21	23582258	23793139
13	35148341	35148803
13	115009980	115010036
13	35499971	35502213
21	23808610	23810669
13	115039303	115039383
13	35759431	35760816
13	115072121	115072541
13	35825207	35825966
13	115095034	115099423
15	21004687	21005367
13	36068551	36068674
13	36271661	36273393
13	36841305	36841411
21	10862622	10863067
13	36929928	36930015
13	37064215	37064578
13	37302739	37302829
13	37314178	37315000
13	37316015	37316602
13	37363469	37369187
15	21040701	21071643
13	37378335	37379439
13	37423503	37424183
13	37496676	37497045
13	37500575	37501356
13	37512537	37513631
13	37608814	37608929
13	37740489	37740795
13	37794997	37795383
21	23872924	23892377
13	38055604	38058906
21	24052992	24053286
13	38428989	38429107
21	24254903	24256321
13	38567222	38568857
21	24437813	24503528
13	38624954	38717369
21	24462350	24464153
13	39107480	39119436
21	24473545	24475396
13	39150777	39153131
21	24654058	24654231
13	39191556	39192077
21	24733426	24757182
13	39353561	39353653
13	39364781	39364891
15	21215823	21215845
13	39395935	39401707
13	39476524	39476787
15	21216780	21216798
13	39496864	39510336
21	24762579	24763317
15	21217888	21217918
13	39743773	39744088
15	21220377	21220407
13	40021252	40021353
13	40226715	40226806
13	40238171	40238272
21	24779978	24781448
13	40359552	40359647
13	40391878	40392186
15	49280673	49338760
13	40430847	40431231
13	40431272	40431364
15	21223129	21223145
13	40755946	40763165
13	40798762	40798999
13	40800964	40801069
15	22011370	22012050
13	40918094	40924440
13	40981259	40981577
13	41025131	41055143
13	41192875	41195485
13	41301964	41302011
13	41384902	41384997
13	41396432	41495890
15	22051853	22083227
21	10906201	11029719
13	41437735	41438038
13	41482295	41495910
13	41566915	41567467
13	41675155	41675236
21	24804501	24804602
13	41696012	41696305
21	24849960	24863043
13	41744836	41745284
21	25261114	25262857
13	41754117	41754223
13	41773968	41774943
21	25333220	25339588
13	41861877	41862456
21	25415572	25422601
18	22069339	22071044
13	41928693	41928795
21	25527484	25560655
18	22096847	22097970
13	41958909	41959319
21	25676863	25693690
18	22102237	22102883
13	42005425	42006446
21	25801054	25920256
18	22208146	22242162
13	42013952	42015035
18	22253127	22254312
18	22265736	22266315
13	42016906	42017786
18	22269878	22270125
13	42019427	42019503
18	22305745	22509040
13	42020193	42020261
13	42024148	42024235
13	42142422	42142531
13	42381813	42382108
13	42479254	42479360
18	22513451	22567646
13	42499734	42501485
18	22596398	22597168
13	42577566	42577773
13	42617863	42618383
18	22635564	22636724
13	42643068	42645229
18	22882090	22882920
13	42747126	42747223
18	23398200	23398496
13	42755601	42756057
18	23533180	23533432
13	42830009	42830711
18	23678803	23679190
13	42943374	42943793
18	23749724	23751313
13	43384502	43386698
13	43416550	43417023
18	23784833	23785868
13	43507994	43509028
21	14741931	14745386
18	23835662	23836319
13	43732767	43733602
13	43968661	43968961
18	23845973	23847373
13	44032601	44033259
18	23879079	23879219
13	44118054	44122192
18	23928311	23928968
13	44361727	44361988
18	23946265	23946370
18	24002959	24006065
21	14982498	15013906
18	24166678	24166762
13	44482850	44604597
18	24179372	24180302
21	15051621	15053459
18	24235706	24770662
13	44542560	44545335
18	13217497	13652754
13	44680514	44711372
13	44716682	44813010
18	24267585	24283602
13	44720606	44732358
18	24268075	24269632
13	44808254	44817328
18	24402777	24403943
13	44974386	44980120
18	24411484	24412396
18	24532165	24532522
13	45011343	45026963
18	24805706	24827152
13	45168994	45170218
21	15481134	15583166
13	45202705	45202809
13	45225948	45275152
13	45373639	45383766
13	45556212	45657260
13	45576285	45576580
13	45634864	45635221
13	45697228	45697549
13	45711997	45712100
13	45837825	45838050
13	45874149	45874235
13	45910449	45910582
13	45911615	45911744
13	45914174	45915318
21	15588451	15600693
15	22368478	22369561
21	26212864	26430059
15	22382382	22383507
13	45915480	45965872
21	26258990	26275070
21	26310745	26365129
15	22448382	22448819
15	22456895	22460351
15	22472918	22473353
21	26403318	26403842
21	26427848	26442219
21	15743436	15755805
13	45924458	45925485
13	45964486	45965402
13	45992297	45994506
13	46010256	46010795
13	46125620	46125738
15	22736246	22746002
13	46126998	46127271
13	46245980	46246526
13	46255225	46256554
21	26467335	26475983
13	46261683	46262604
21	26499782	26507561
13	46626941	46687467
21	26541745	26706139
21	26574521	26574629
13	46743594	46743883
13	46809805	46809908
13	46824077	46824348
13	46844212	46844752
13	46870580	46871979
13	46948536	46948725
13	46984589	46984692
15	49398268	49447858
21	15857549	15955723
13	46917102	47012325
21	15964251	16031142
13	47029270	47060641
13	47034744	47035256
13	47064997	47065397
13	47079253	47079571
13	47426278	47430434
13	47881217	47881436
13	48033078	48033369
13	48337595	48338741
13	48340775	48341220
13	48399465	48410091
15	22833395	22873892
13	48479464	48481492
13	48504290	48506757
13	48575525	48576688
13	48651273	48654127
13	48708494	48708670
13	48870649	48877797
18	24916343	25175128
13	48890999	48894611
13	48902220	48902700
13	49144775	49147453
21	16333556	16437321
13	49151110	49152224
18	24923216	24926074
13	49326225	49326292
13	49345264	49345965
18	24935370	24935728
13	49504256	49504348
13	49562051	49562153
18	24977916	24981868
13	49618215	49620930
18	24998848	25000399
13	49669527	49669628
13	49761615	49761806
18	25032478	25033621
13	49784558	49786430
18	25534483	25543651
13	50063106	50063500
15	41028082	41048049
18	26231696	26233172
13	50194450	50194784
18	26365032	26369224
13	50243040	50243254
18	26404616	26404790
13	50463770	50463864
13	50464727	50467134
18	26628584	26628683
18	26675539	26675643
13	50482770	50482866
18	26776406	26776492
13	50526670	50526750
13	50570551	50570637
18	26836782	26837025
15	62929371	62937490
18	26858474	26941928
18	27063293	27063388
18	27098224	27128206
18	28293241	28294252
18	28534786	28560883
18	28564072	28564181
18	28638806	28639359
13	50601269	50699856
18	28652470	28652573
21	26711319	26711413
18	28681551	28742752
21	26734135	26734745
18	28711419	28712457
21	26758133	26804013
18	28923331	29006951
21	26842421	26842513
21	26887785	26890650
13	50623109	50623197
18	28925325	28925430
13	50673467	50674004
21	26934221	26947480
18	28962280	28962393
18	29076608	29077158
13	50746225	50747317
21	26955082	26955638
18	29122109	29136874
21	27015801	27016528
13	50935546	50935899
21	27064492	27064866
18	29249252	29249341
13	50937284	50937373
21	27135249	27135644
13	51095069	51101585
18	29265618	29266786
18	29298856	29299171
15	41056218	41059906
18	29304161	29306919
21	27306373	27315001
18	29306006	29306360
13	51381992	51423190
21	27315359	27315460
18	29424351	29425141
13	51387124	51387242
21	27530409	27548142
18	29462583	29462865
18	29464821	29465106
21	27543189	27589700
18	29517496	29517602
13	51450822	51484848
18	29522538	29524119
21	27563026	27563132
18	29542141	29543581
21	27722099	27722953
18	29546923	29547508
21	27750871	27844017
18	29598792	29691742
18	29640868	29640952
18	29655848	29656235
18	29671258	29672082
18	29674467	29674569
18	29702363	29704441
18	29756013	29756131
18	29775989	29776929
18	29825909	29828995
18	29843098	29843201
18	29867400	29870303
18	29991471	29993167
18	30091626	30094597
15	41060067	41099675
18	30106105	30106185
18	13663346	13726662
18	30161491	30162791
13	51568647	51654998
21	17102344	17252377
21	27765954	27941571
21	27832222	27832533
21	28261695	28312061
21	28326280	28326362
21	28515663	28516268
21	28731204	28820898
21	28733483	28768106
13	51601883	51601988
13	51656984	51746524
13	51735859	51736493
13	51770017	51770217
13	51922703	51922775
13	51935701	51936371
13	51936795	51937579
18	44259081	44339220
13	52026503	52126500
21	18811208	18821503
13	52028300	52035451
13	52043886	52044181
13	52070156	52070387
13	52126725	52126803
13	52139548	52139645
13	52160560	52160668
13	52168057	52168351
13	52172552	52173596
13	52378433	52387356
13	52482354	52484757
13	52540878	52541285
13	52741844	52865692
21	18884700	18965897
13	52741844	52768600
18	13726659	13764557
18	44388353	44500123
13	52793479	52908412
15	49447853	49660066
21	18965971	18985265
21	28739333	28740266
15	41052795	41053072
21	28792699	28793342
21	28864437	28864580
21	29011012	29025810
15	41128006	41136585
15	41062159	41064643
20	44165625	44176065
21	29094698	29123552
15	41167511	41167608
15	41199009	41201540
21	29327240	29357614
15	41240934	41241067
21	29385682	29395552
15	41291472	41297063
15	41303795	41305498
21	29420733	29509930
15	41309005	41320091
15	41401076	41401376
20	44179792	44207965
15	63334831	63364114
15	41455360	41456572
15	41484165	41484463
20	44236578	44259907
21	19161284	19191703
15	41576188	41601901
18	30359002	30359249
18	30413417	30518280
18	30534039	30537962
18	31132087	31158151
18	31581662	31581763
18	31802929	31804725
18	32153951	32154487
18	32317759	32347627
18	32399910	32399995
18	32860831	32870165
18	32870246	32890730
18	32963318	32963989
18	33023833	33047052
18	33175865	33177563
18	33296334	33297942
15	91073157	91188577
18	33421723	33422581
18	33484781	33484889
18	33514051	33514105
15	41099284	41106767
18	33531766	33546081
18	33759959	33767411
18	33853537	33854562
18	33858698	33859082
20	54967427	54979518
18	34222576	34222647
18	34481909	34503777
18	34814082	34816205
21	19273580	19639690
18	34823739	34827179
18	34853669	34856535
18	35237098	35237178
18	35252652	35253139
18	36235173	36267962
18	36596011	36596308
18	36613971	36614074
13	52908430	52916031
18	36786888	37380282
13	52974139	52974234
13	53058296	53058815
20	44258165	44259835
18	36914836	36915639
13	53063128	53073440
15	41635278	41636423
18	37256685	37256743
15	41740940	41741042
15	22892005	23006016
15	41849225	41849633
18	37258484	37258586
18	37421138	37504804
20	44277202	44298909
13	53063128	53161222
15	41901664	41904925
18	37646250	37679197
15	41983783	41983876
18	37723890	37724468
15	42010568	42010870
18	38052785	38052846
15	42062954	42064930
15	42117297	42120134
20	44313292	44333658
18	39047395	39212149
21	19641433	19858197
15	42144111	42144227
15	42158693	42158749
15	78285747	78287631
15	42184991	42190773
20	44330655	44337456
15	78330873	78330937
15	78383514	78383639
18	39369127	39369360
15	42188137	42189031
18	39399018	39399386
15	78433585	78435515
15	42213615	42221081
20	44350990	44354469
18	39669276	39669716
15	42264961	42291292
15	78542844	78556498
15	42298330	42302315
15	78573292	78574532
15	78582869	78583563
15	78585628	78588391
15	78674915	78675497
15	78772399	78774162
15	78881465	78883618
18	39739247	40271387
15	78918237	78920535
20	2639041	2644865
13	53191693	53211581
15	78952986	79027837
18	44497455	44627658
20	44376583	44420571
13	53384179	53384274
13	53394632	53395153
13	53720674	53725943
13	53774116	53776547
20	54987168	55034396
13	53832212	53832505
13	53941980	53942091
15	78953389	78953918
13	54389554	54450254
15	79044449	79045715
13	54689924	54707001
15	79155589	79156071
21	29488413	29600986
13	54690611	54690986
15	79191182	79191278
15	42491768	42491864
15	79271231	79278268
13	55014839	55015450
15	42500611	42519188
21	22370633	22915650
15	79406635	79406701
13	55380002	55380092
21	29811667	30047170
15	42605885	42606584
13	55748589	55748683
13	56573334	56574582
13	56788507	56791076
21	29911640	29912677
13	57133758	57133859
15	79484049	79576287
13	57459418	57459736
13	57747587	57747766
21	30115530	30115613
13	57778513	57778933
21	30259602	30261594
15	41107650	41120907
13	57888873	57890043
21	30274101	30276019
21	30369934	30370354
15	79502130	79502213
15	42640301	42704515
21	30396576	30397211
15	79528674	79529548
13	57965305	57965652
21	30430394	30432416
13	58565484	58565598
15	79631072	79631156
13	58785831	58807251
21	30500022	30500509
15	79705700	79706228
21	30511604	30511705
13	59101789	59101885
21	30552747	30552960
13	59102749	59105160
15	79851598	79852646
21	30554348	30560116
13	59325181	59326367
15	79960684	79961158
13	59584466	59584738
15	49619159	49913128
13	59645596	59645937
21	30565801	30660526
15	80035653	80035810
13	59836814	59837525
13	60054204	60054266
15	80044031	80044391
13	60586885	60618491
13	60608601	60608896
13	60718832	60727639
18	13824154	13826861
20	60880488	60881381
13	60761872	60761964
13	60788486	60789080
20	60907543	60907613
13	60848910	60850140
13	61026838	61026919
20	60928051	60931536
13	61187742	61187868
13	61211022	61212231
9	34318405	34319653
13	61259333	61268662
18	13882043	13915706
9	34389941	34390049
20	61004604	61006568
9	34478620	34478903
13	61363694	61363795
20	61052926	61053650
9	34521525	34524239
15	63413999	63434260
13	61390831	61390923
20	61088965	61091152
13	61491176	61494141
9	34546522	34546994
13	61773932	61774014
21	30594642	30595578
13	62334417	62334509
13	62379283	62379809
20	61141550	61148733
9	34568013	34582827
21	30723955	30734215
13	62501223	62501405
13	62578226	62603681
15	91260558	91358859
21	30731323	30731774
20	61151510	61151586
13	62798230	62824080
9	34661900	34666026
20	61162119	61162220
9	34665662	34681295
20	61169878	61170591
13	62895438	62896531
18	39850554	39850680
18	41412124	41412230
13	62897790	62902966
20	61172797	61174714
18	41619436	41620105
21	26957968	26979829
9	34832292	34838583
13	62902121	62902517
18	41651548	41651666
20	61265033	61266856
